#id  @ time(ms)          message
39  211339   app_recv: seq: 2 hops: 6 sugg_etx: 0 actual_etx: 6 src: 13 dest: 39
17  212092   HRPL: ============ (RPL ROUTING) ===========
17  212096   app_send: seq: 2 to: 9 
12  212136   new_hop:
17  212141   mac_num_tx: 1 seq: 2 src: 17 dest: 9
7  212237   new_hop:
12  212241   mac_num_tx: 1 seq: 2 src: 17 dest: 9
8  212281   new_hop:
7  212285   mac_num_tx: 1 seq: 2 src: 17 dest: 9
9  212340   new_hop:
8  212345   mac_num_tx: 1 seq: 2 src: 17 dest: 9
9  212350   app_recv: seq: 2 hops: 4 sugg_etx: 0 actual_etx: 4 src: 17 dest: 9
23  212562   HRPL: ============ (RPL ROUTING) ===========
23  212565   app_send: seq: 2 to: 25 
36  212603   HRPL: ============ (RPL ROUTING) ===========
36  212606   app_send: seq: 2 to: 39 
24  212650   new_hop:
23  212655   mac_num_tx: 1 seq: 2 src: 23 dest: 25
25  212690   new_hop:
24  212695   mac_num_tx: 1 seq: 2 src: 23 dest: 25
25  212700   app_recv: seq: 2 hops: 2 sugg_etx: 0 actual_etx: 2 src: 23 dest: 25
31  212744   new_hop:
36  212749   mac_num_tx: 1 seq: 2 src: 36 dest: 39
26  212811   new_hop:
31  212815   mac_num_tx: 1 seq: 2 src: 36 dest: 39
21  212901   new_hop:
26  212905   mac_num_tx: 1 seq: 2 src: 36 dest: 39
16  213013   new_hop:
21  213018   mac_num_tx: 1 seq: 2 src: 36 dest: 39
17  213026   rpl_dio: send
4  213026   rpl_dao: send
11  213034   new_hop:
16  213039   mac_num_tx: 1 seq: 2 src: 36 dest: 39
3  213093   rpl_dao: send
10  213142   rpl_dio: send
6  213174   new_hop:
11  213178   mac_num_tx: 1 seq: 2 src: 36 dest: 39
1  213237   new_hop:
6  213241   mac_num_tx: 1 seq: 2 src: 36 dest: 39
1  213245   routing_drop: tcp no route to off-link destination 39
22  213266   #L 17 1
15  213268   #L 10 1
2  213342   rpl_dao: send
21  213498   rpl_dio: send
26  213562   #L 21 1
21  213744   HRPL: ============ (RPL ROUTING) ===========
21  213748   app_send: seq: 2 to: 44 
16  213765   new_hop:
21  213770   mac_num_tx: 1 seq: 2 src: 21 dest: 44
11  213786   new_hop:
16  213790   mac_num_tx: 1 seq: 2 src: 21 dest: 44
6  213921   new_hop:
11  213926   mac_num_tx: 1 seq: 2 src: 21 dest: 44
1  213935   new_hop:
6  213939   mac_num_tx: 1 seq: 2 src: 21 dest: 44
1  213943   routing_drop: tcp no route to off-link destination 44
6  214631   rpl_dao: send
2  214779   rpl_dao: send
47  214827   HRPL: ============ (RPL ROUTING) ===========
47  214830   app_send: seq: 2 to: 30 
7  214913   rpl_dao: send
42  214960   new_hop:
47  214965   mac_num_tx: 1 seq: 2 src: 47 dest: 30
37  215081   new_hop:
42  215085   mac_num_tx: 1 seq: 2 src: 47 dest: 30
32  215159   new_hop:
37  215163   mac_num_tx: 1 seq: 2 src: 47 dest: 30
27  215184   new_hop:
32  215188   mac_num_tx: 1 seq: 2 src: 47 dest: 30
22  215259   new_hop:
27  215263   mac_num_tx: 1 seq: 2 src: 47 dest: 30
14  215355   rpl_dio: send
19  215394   #L 14 1
17  215394   new_hop:
22  215399   mac_num_tx: 1 seq: 2 src: 47 dest: 30
12  215455   rpl_dio: send
26  215491   HRPL: ============ (RPL ROUTING) ===========
26  215495   app_send: seq: 2 to: 44 
12  215511   new_hop:
17  215516   mac_num_tx: 1 seq: 2 src: 47 dest: 30
21  215523   new_hop:
26  215527   mac_num_tx: 1 seq: 2 src: 26 dest: 44
7  215609   new_hop:
12  215613   mac_num_tx: 1 seq: 2 src: 47 dest: 30
1  215622   new_hop:
7  215627   mac_num_tx: 1 seq: 2 src: 47 dest: 30
1  215631   routing_drop: tcp no route to off-link destination 30
16  215639   new_hop:
21  215645   mac_num_tx: 1 seq: 2 src: 26 dest: 44
11  215660   new_hop:
31  215663   rpl_dio: send
16  215665   mac_num_tx: 1 seq: 2 src: 26 dest: 44
36  215775   #L 31 1
6  215796   new_hop:
11  215800   mac_num_tx: 1 seq: 2 src: 26 dest: 44
1  215809   new_hop:
6  215814   mac_num_tx: 1 seq: 2 src: 26 dest: 44
1  215818   routing_drop: tcp no route to off-link destination 44
17  216025   #L 12 1
15  217076   rpl_dao: send
10  217176   rpl_dao: send
41  217210   HRPL: ============ (RPL ROUTING) ===========
41  217214   app_send: seq: 2 to: 35 
9  217218   rpl_dao: send
36  217272   new_hop:
41  217277   mac_num_tx: 1 seq: 2 src: 41 dest: 35
31  217370   new_hop:
36  217374   mac_num_tx: 1 seq: 2 src: 41 dest: 35
8  217407   rpl_dao: send
26  217433   new_hop:
31  217437   mac_num_tx: 1 seq: 2 src: 41 dest: 35
7  217486   rpl_dao: send
21  217526   new_hop:
26  217530   mac_num_tx: 1 seq: 2 src: 41 dest: 35
16  217639   new_hop:
21  217644   mac_num_tx: 1 seq: 2 src: 41 dest: 35
11  217660   new_hop:
16  217664   mac_num_tx: 1 seq: 2 src: 41 dest: 35
6  217799   new_hop:
11  217804   mac_num_tx: 1 seq: 2 src: 41 dest: 35
1  217812   new_hop:
6  217817   mac_num_tx: 1 seq: 2 src: 41 dest: 35
1  217821   routing_drop: tcp no route to off-link destination 35
19  218011   rpl_dao: send
17  218096   rpl_dao: send
37  218115   HRPL: ============ (RPL ROUTING) ===========
37  218118   app_send: seq: 2 to: 24 
12  218138   rpl_dao: send
14  218148   rpl_dao: send
32  218158   new_hop:
37  218162   mac_num_tx: 1 seq: 2 src: 37 dest: 24
27  218183   new_hop:
32  218187   mac_num_tx: 1 seq: 2 src: 37 dest: 24
9  218218   rpl_dao: send
7  218236   rpl_dao: send
22  218261   new_hop:
27  218266   mac_num_tx: 1 seq: 2 src: 37 dest: 24
8  218282   rpl_dao: send
7  218360   rpl_dao: send
17  218397   new_hop:
22  218401   mac_num_tx: 1 seq: 2 src: 37 dest: 24
11  218459   HRPL: ============ (RPL ROUTING) ===========
11  218462   app_send: seq: 2 to: 49 
12  218510   new_hop:
17  218515   mac_num_tx: 1 seq: 2 src: 37 dest: 24
7  218611   new_hop:
12  218616   mac_num_tx: 1 seq: 2 src: 37 dest: 24
8  218655   new_hop:
7  218660   mac_num_tx: 1 seq: 2 src: 37 dest: 24
13  218776   new_hop:
8  218780   mac_num_tx: 1 seq: 2 src: 37 dest: 24
18  218808   new_hop:
13  218813   mac_num_tx: 1 seq: 2 src: 37 dest: 24
23  218886   new_hop:
18  218891   mac_num_tx: 1 seq: 2 src: 37 dest: 24
24  218904   new_hop:
23  218908   mac_num_tx: 1 seq: 2 src: 37 dest: 24
24  218913   app_recv: seq: 2 hops: 11 sugg_etx: 0 actual_etx: 11 src: 37 dest: 24
6  218923   new_hop:
11  218928   mac_num_tx: 1 seq: 2 src: 11 dest: 49
1  218936   new_hop:
6  218941   mac_num_tx: 1 seq: 2 src: 11 dest: 49
1  218945   routing_drop: tcp no route to off-link destination 49
32  219643   HRPL: ============ (RPL ROUTING) ===========
32  219646   app_send: seq: 2 to: 40 
27  219682   new_hop:
32  219687   mac_num_tx: 1 seq: 2 src: 32 dest: 40
22  219761   new_hop:
27  219765   mac_num_tx: 1 seq: 2 src: 32 dest: 40
17  219896   new_hop:
22  219901   mac_num_tx: 1 seq: 2 src: 32 dest: 40
12  220013   new_hop:
17  220018   mac_num_tx: 1 seq: 2 src: 32 dest: 40
7  220111   new_hop:
12  220115   mac_num_tx: 1 seq: 2 src: 32 dest: 40
1  220124   new_hop:
7  220129   mac_num_tx: 1 seq: 2 src: 32 dest: 40
1  220133   routing_drop: tcp no route to off-link destination 40
25  220243   rpl_dio: send
30  220342   #L 25 1
31  221699   HRPL: ============ (RPL ROUTING) ===========
31  221702   app_send: seq: 2 to: 14 
46  221710   rpl_dio: send
26  221810   new_hop:
31  221814   mac_num_tx: 1 seq: 2 src: 31 dest: 14
43  221858   HRPL: ============ (RPL ROUTING) ===========
43  221861   app_send: seq: 2 to: 14 
21  221899   new_hop:
26  221904   mac_num_tx: 1 seq: 2 src: 31 dest: 14
38  221916   new_hop:
43  221920   mac_num_tx: 1 seq: 2 src: 43 dest: 14
37  221956   new_hop:
38  221961   mac_num_tx: 1 seq: 2 src: 43 dest: 14
16  222012   new_hop:
21  222017   mac_num_tx: 1 seq: 2 src: 31 dest: 14
32  222031   new_hop:
37  222035   mac_num_tx: 1 seq: 2 src: 43 dest: 14
11  222037   new_hop:
16  222041   mac_num_tx: 1 seq: 2 src: 31 dest: 14
27  222059   new_hop:
32  222064   mac_num_tx: 1 seq: 2 src: 43 dest: 14
22  222134   new_hop:
27  222138   mac_num_tx: 1 seq: 2 src: 43 dest: 14
6  222172   new_hop:
11  222177   mac_num_tx: 1 seq: 2 src: 31 dest: 14
1  222186   new_hop:
6  222190   mac_num_tx: 1 seq: 2 src: 31 dest: 14
7  222235   new_hop:
1  222239   mac_num_tx: 1 seq: 2 src: 31 dest: 14
17  222270   new_hop:
22  222274   mac_num_tx: 1 seq: 2 src: 43 dest: 14
8  222283   new_hop:
7  222288   mac_num_tx: 1 seq: 2 src: 31 dest: 14
9  222342   new_hop:
8  222347   mac_num_tx: 1 seq: 2 src: 31 dest: 14
12  222386   new_hop:
17  222392   mac_num_tx: 1 seq: 2 src: 43 dest: 14
14  222398   new_hop:
18  222402   HRPL: ============ (RPL ROUTING) ===========
9  222402   mac_num_tx: 1 seq: 2 src: 31 dest: 14
18  222405   app_send: seq: 2 to: 34 
14  222408   app_recv: seq: 2 hops: 10 sugg_etx: 0 actual_etx: 10 src: 31 dest: 14
7  222484   new_hop:
12  222488   mac_num_tx: 1 seq: 2 src: 43 dest: 14
23  222512   new_hop:
18  222517   mac_num_tx: 1 seq: 2 src: 18 dest: 34
8  222532   new_hop:
7  222536   mac_num_tx: 1 seq: 2 src: 43 dest: 14
9  222594   new_hop:
8  222599   mac_num_tx: 1 seq: 2 src: 43 dest: 14
14  222646   new_hop:
9  222650   mac_num_tx: 1 seq: 2 src: 43 dest: 14
24  222652   new_hop:
14  222656   app_recv: seq: 2 hops: 11 sugg_etx: 0 actual_etx: 11 src: 43 dest: 14
23  222656   mac_num_tx: 1 seq: 2 src: 18 dest: 34
29  222699   new_hop:
24  222704   mac_num_tx: 1 seq: 2 src: 18 dest: 34
6  222732   rpl_dio: send
11  222788   #L 6 1
34  222835   new_hop:
29  222839   mac_num_tx: 1 seq: 2 src: 18 dest: 34
34  222845   app_recv: seq: 2 hops: 4 sugg_etx: 0 actual_etx: 4 src: 18 dest: 34
36  223020   rpl_dio: send
41  223150   #L 36 1
29  223181   rpl_dio: send
34  223215   #L 29 1
37  223735   rpl_dio: send
46  223768   HRPL: ============ (RPL ROUTING) ===========
46  223772   app_send: seq: 2 to: 24 
38  223792   #L 37 1
41  223898   new_hop:
46  223903   mac_num_tx: 1 seq: 2 src: 46 dest: 24
36  224022   new_hop:
41  224027   mac_num_tx: 1 seq: 2 src: 46 dest: 24
47  224033   rpl_dio: send
16  224085   HRPL: ============ (RPL ROUTING) ===========
16  224088   app_send: seq: 2 to: 39 
48  224106   #L 47 1
31  224119   new_hop:
36  224124   mac_num_tx: 1 seq: 2 src: 46 dest: 24
11  224162   new_hop:
16  224167   mac_num_tx: 1 seq: 2 src: 16 dest: 39
26  224186   new_hop:
31  224191   mac_num_tx: 1 seq: 2 src: 46 dest: 24
21  224276   new_hop:
26  224280   mac_num_tx: 1 seq: 2 src: 46 dest: 24
6  224298   new_hop:
11  224302   mac_num_tx: 1 seq: 2 src: 16 dest: 39
1  224311   new_hop:
6  224316   mac_num_tx: 1 seq: 2 src: 16 dest: 39
1  224320   routing_drop: tcp no route to off-link destination 39
16  224388   new_hop:
21  224394   mac_num_tx: 1 seq: 2 src: 46 dest: 24
11  224409   new_hop:
16  224414   mac_num_tx: 1 seq: 2 src: 46 dest: 24
33  224490   HRPL: ============ (RPL ROUTING) ===========
33  224493   app_send: seq: 2 to: 49 
32  224533   new_hop:
33  224537   mac_num_tx: 1 seq: 2 src: 33 dest: 49
6  224549   new_hop:
11  224553   mac_num_tx: 1 seq: 2 src: 46 dest: 24
27  224558   new_hop:
1  224562   new_hop:
32  224562   mac_num_tx: 1 seq: 2 src: 33 dest: 49
6  224567   mac_num_tx: 1 seq: 2 src: 46 dest: 24
1  224571   routing_drop: tcp no route to off-link destination 24
22  224636   new_hop:
27  224641   mac_num_tx: 1 seq: 2 src: 33 dest: 49
11  224697   rpl_dio: send
17  224897   new_hop:
22  224902   mac_num_tx: 2 seq: 2 src: 33 dest: 49
12  225014   new_hop:
17  225019   mac_num_tx: 1 seq: 2 src: 33 dest: 49
7  225111   new_hop:
12  225116   mac_num_tx: 1 seq: 2 src: 33 dest: 49
1  225125   new_hop:
7  225130   mac_num_tx: 1 seq: 2 src: 33 dest: 49
1  225134   routing_drop: tcp no route to off-link destination 49
22  225348   HRPL: ============ (RPL ROUTING) ===========
22  225351   app_send: seq: 2 to: 9 
17  225395   new_hop:
22  225399   mac_num_tx: 1 seq: 2 src: 22 dest: 9
12  225511   new_hop:
17  225516   mac_num_tx: 1 seq: 2 src: 22 dest: 9
7  225609   new_hop:
12  225613   mac_num_tx: 1 seq: 2 src: 22 dest: 9
8  225657   new_hop:
7  225661   mac_num_tx: 1 seq: 2 src: 22 dest: 9
9  225720   new_hop:
8  225724   mac_num_tx: 1 seq: 2 src: 22 dest: 9
9  225729   app_recv: seq: 2 hops: 5 sugg_etx: 0 actual_etx: 5 src: 22 dest: 9
11  226611   rpl_dao: send
6  226672   rpl_dao: send
38  227064   HRPL: ============ (RPL ROUTING) ===========
38  227068   app_send: seq: 2 to: 50 
34  227091   rpl_dio: send
37  227206   new_hop:
38  227210   mac_num_tx: 1 seq: 2 src: 38 dest: 50
32  227284   new_hop:
37  227288   mac_num_tx: 1 seq: 2 src: 38 dest: 50
27  227309   new_hop:
32  227313   mac_num_tx: 1 seq: 2 src: 38 dest: 50
22  227384   new_hop:
27  227388   mac_num_tx: 1 seq: 2 src: 38 dest: 50
35  227433   #L 34 1
39  227460   #L 34 1
17  227519   new_hop:
22  227524   mac_num_tx: 1 seq: 2 src: 38 dest: 50
12  227636   new_hop:
17  227641   mac_num_tx: 1 seq: 2 src: 38 dest: 50
7  227733   new_hop:
12  227738   mac_num_tx: 1 seq: 2 src: 38 dest: 50
1  227747   new_hop:
7  227752   mac_num_tx: 1 seq: 2 src: 38 dest: 50
1  227756   routing_drop: tcp no route to off-link destination 50
12  227959   HRPL: ============ (RPL ROUTING) ===========
12  227962   app_send: seq: 2 to: 24 
7  227983   new_hop:
12  227988   mac_num_tx: 1 seq: 2 src: 12 dest: 24
8  228031   new_hop:
7  228036   mac_num_tx: 1 seq: 2 src: 12 dest: 24
48  228142   HRPL: ============ (RPL ROUTING) ===========
48  228145   app_send: seq: 2 to: 49 
13  228148   new_hop:
8  228153   mac_num_tx: 1 seq: 2 src: 12 dest: 24
18  228180   new_hop:
13  228185   mac_num_tx: 1 seq: 2 src: 12 dest: 24
47  228193   new_hop:
48  228197   mac_num_tx: 1 seq: 2 src: 48 dest: 49
42  228210   new_hop:
47  228214   mac_num_tx: 1 seq: 2 src: 48 dest: 49
23  228262   new_hop:
18  228267   mac_num_tx: 1 seq: 2 src: 12 dest: 24
37  228334   new_hop:
42  228338   mac_num_tx: 1 seq: 2 src: 48 dest: 49
27  228396   HRPL: ============ (RPL ROUTING) ===========
27  228399   app_send: seq: 2 to: 19 
24  228401   new_hop:
23  228406   mac_num_tx: 1 seq: 2 src: 12 dest: 24
32  228408   new_hop:
24  228411   app_recv: seq: 2 hops: 6 sugg_etx: 0 actual_etx: 6 src: 12 dest: 24
37  228413   mac_num_tx: 1 seq: 2 src: 48 dest: 49
27  228433   new_hop:
32  228438   mac_num_tx: 1 seq: 2 src: 48 dest: 49
22  228633   new_hop:
27  228637   mac_num_tx: 1 seq: 2 src: 27 dest: 19
17  228772   new_hop:
22  228777   mac_num_tx: 1 seq: 2 src: 27 dest: 19
12  228889   new_hop:
17  228894   mac_num_tx: 1 seq: 2 src: 27 dest: 19
41  228941   rpl_dao: send
7  228986   new_hop:
12  228991   mac_num_tx: 1 seq: 2 src: 27 dest: 19
22  229010   new_hop:
27  229014   mac_num_tx: 2 seq: 2 src: 48 dest: 49
36  229022   rpl_dao: send
8  229030   new_hop:
7  229035   mac_num_tx: 1 seq: 2 src: 27 dest: 19
9  229093   new_hop:
8  229098   mac_num_tx: 1 seq: 2 src: 27 dest: 19
31  229119   rpl_dao: send
14  229145   new_hop:
17  229145   new_hop:
9  229149   mac_num_tx: 1 seq: 2 src: 27 dest: 19
22  229150   mac_num_tx: 1 seq: 2 src: 48 dest: 49
26  229186   rpl_dao: send
12  229262   new_hop:
19  229265   new_hop:
17  229267   mac_num_tx: 1 seq: 2 src: 48 dest: 49
14  229269   mac_num_tx: 1 seq: 2 src: 27 dest: 19
19  229275   app_recv: seq: 2 hops: 8 sugg_etx: 0 actual_etx: 8 src: 27 dest: 19
21  229276   rpl_dao: send
7  229360   new_hop:
12  229364   mac_num_tx: 1 seq: 2 src: 48 dest: 49
1  229373   new_hop:
7  229378   mac_num_tx: 1 seq: 2 src: 48 dest: 49
1  229382   routing_drop: tcp no route to off-link destination 49
16  229388   rpl_dao: send
11  229409   rpl_dao: send
41  229511   rpl_dio: send
46  229544   #L 41 1
6  229549   rpl_dao: send
1  229565   rpl_mem_over: memory overflow
28  229857   HRPL: ============ (RPL ROUTING) ===========
28  229861   app_send: seq: 2 to: 9 
23  229889   new_hop:
28  229893   mac_num_tx: 1 seq: 2 src: 28 dest: 9
18  229933   new_hop:
23  229938   mac_num_tx: 1 seq: 2 src: 28 dest: 9
40  229969   rpl_dio: send
42  229971   HRPL: ============ (RPL ROUTING) ===========
42  229975   app_send: seq: 2 to: 44 
7  229976   rpl_dio: send
45  229993   #L 40 1
37  230083   new_hop:
42  230087   mac_num_tx: 1 seq: 2 src: 42 dest: 44
13  230149   new_hop:
18  230153   mac_num_tx: 2 seq: 2 src: 28 dest: 9
32  230157   new_hop:
37  230162   mac_num_tx: 1 seq: 2 src: 42 dest: 44
27  230182   new_hop:
32  230186   mac_num_tx: 1 seq: 2 src: 42 dest: 44
22  230260   new_hop:
27  230265   mac_num_tx: 1 seq: 2 src: 42 dest: 44
8  230281   new_hop:
13  230285   mac_num_tx: 1 seq: 2 src: 28 dest: 9
9  230344   new_hop:
8  230348   mac_num_tx: 1 seq: 2 src: 28 dest: 9
9  230353   app_recv: seq: 2 hops: 5 sugg_etx: 0 actual_etx: 5 src: 28 dest: 9
17  230396   new_hop:
22  230401   mac_num_tx: 1 seq: 2 src: 42 dest: 44
12  230513   new_hop:
17  230518   mac_num_tx: 1 seq: 2 src: 42 dest: 44
7  230610   new_hop:
12  230615   mac_num_tx: 1 seq: 2 src: 42 dest: 44
1  230624   new_hop:
7  230629   mac_num_tx: 1 seq: 2 src: 42 dest: 44
1  230633   routing_drop: tcp no route to off-link destination 44
4  231159   rpl_dio: send
29  231220   rpl_dio: send
5  231226   #L 4 1
48  232653   rpl_dio: send
8  235076   rpl_dio: send
9  235096   #L 8 1
13  235153   #L 8 1
46  235514   rpl_dao: send
41  235648   rpl_dao: send
36  235899   rpl_dao: send
31  235994   rpl_dao: send
26  236061   rpl_dao: send
5  236267   rpl_dao: send
21  236275   rpl_dao: send
4  236373   rpl_dao: send
16  236389   rpl_dao: send
11  236411   rpl_dao: send
3  236595   rpl_dao: send
6  236673   rpl_dao: send
1  236742   rpl_mem_over: memory overflow
2  236968   rpl_dao: send
13  237365   rpl_dao: send
8  237407   rpl_dao: send
7  237486   rpl_dao: send
26  238143   rpl_dio: send
31  238246   #L 26 1
9  238379   rpl_dao: send
8  238407   rpl_dao: send
7  238485   rpl_dao: send
31  239070   rpl_dio: send
27  239368   rpl_dio: send
32  239411   #L 27 1
9  241168   rpl_dio: send
14  241276   #L 9 1
10  241307   #L 9 1
18  241953   rpl_dio: send
48  242853   HRPL: ============ (RPL ROUTING) ===========
48  242856   app_send: seq: 3 to: 49 
47  242941   new_hop:
48  242946   mac_num_tx: 1 seq: 3 src: 48 dest: 49
42  242962   new_hop:
47  242967   mac_num_tx: 1 seq: 3 src: 48 dest: 49
37  243082   new_hop:
42  243087   mac_num_tx: 1 seq: 3 src: 48 dest: 49
32  243157   new_hop:
37  243161   mac_num_tx: 1 seq: 3 src: 48 dest: 49
27  243182   new_hop:
32  243186   mac_num_tx: 1 seq: 3 src: 48 dest: 49
22  243260   new_hop:
27  243265   mac_num_tx: 1 seq: 3 src: 48 dest: 49
17  243396   new_hop:
22  243401   mac_num_tx: 1 seq: 3 src: 48 dest: 49
12  243513   new_hop:
17  243518   mac_num_tx: 1 seq: 3 src: 48 dest: 49
7  243610   new_hop:
12  243615   mac_num_tx: 1 seq: 3 src: 48 dest: 49
1  243624   new_hop:
7  243629   mac_num_tx: 1 seq: 3 src: 48 dest: 49
1  243633   routing_drop: tcp no route to off-link destination 49
32  243936   rpl_dao: send
27  244058   rpl_dao: send
22  244137   rpl_dao: send
17  244271   rpl_dao: send
12  244389   rpl_dao: send
7  244487   rpl_dao: send
1  244503   rpl_mem_over: memory overflow
14  245683   rpl_dao: send
9  245844   rpl_dao: send
8  245908   rpl_dao: send
10  245971   rpl_dao: send
7  245986   rpl_dao: send
9  246219   rpl_dao: send
8  246283   rpl_dao: send
7  246361   rpl_dao: send
46  246471   HRPL: ============ (RPL ROUTING) ===========
46  246475   app_send: seq: 3 to: 49 
41  246522   new_hop:
46  246526   mac_num_tx: 1 seq: 3 src: 46 dest: 49
30  246632   rpl_dio: send
36  246650   new_hop:
41  246654   mac_num_tx: 1 seq: 3 src: 46 dest: 49
31  246743   new_hop:
36  246748   mac_num_tx: 1 seq: 3 src: 46 dest: 49
26  246810   new_hop:
31  246814   mac_num_tx: 1 seq: 3 src: 46 dest: 49
21  246900   new_hop:
26  246904   mac_num_tx: 1 seq: 3 src: 46 dest: 49
16  247012   new_hop:
21  247017   mac_num_tx: 1 seq: 3 src: 46 dest: 49
11  247037   new_hop:
16  247042   mac_num_tx: 1 seq: 3 src: 46 dest: 49
6  247173   new_hop:
11  247177   mac_num_tx: 1 seq: 3 src: 46 dest: 49
1  247186   new_hop:
6  247191   mac_num_tx: 1 seq: 3 src: 46 dest: 49
1  247195   routing_drop: tcp no route to off-link destination 49
26  248058   rpl_dio: send
22  248696   rpl_dio: send
27  248813   #L 22 1
27  249224   HRPL: ============ (RPL ROUTING) ===========
27  249227   app_send: seq: 3 to: 4 
22  249260   new_hop:
27  249264   mac_num_tx: 1 seq: 3 src: 27 dest: 4
36  249322   HRPL: ============ (RPL ROUTING) ===========
36  249325   app_send: seq: 3 to: 39 
31  249368   new_hop:
36  249373   mac_num_tx: 1 seq: 3 src: 36 dest: 39
17  249395   new_hop:
22  249400   mac_num_tx: 1 seq: 3 src: 27 dest: 4
26  249435   new_hop:
31  249440   mac_num_tx: 1 seq: 3 src: 36 dest: 39
8  249475   rpl_dio: send
12  249637   new_hop:
37  249638   HRPL: ============ (RPL ROUTING) ===========
37  249641   app_send: seq: 3 to: 29 
17  249642   mac_num_tx: 2 seq: 3 src: 27 dest: 4
21  249650   new_hop:
26  249655   mac_num_tx: 2 seq: 3 src: 36 dest: 39
